fila_excel,columna,descripcion
1889,Id_cliente,ID 1888 no existe en clients. Convertido a NULL.
1890,Id_cliente,ID 1889 no existe en clients. Convertido a NULL.
1890,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1891,Id_cliente,ID 1890 no existe en clients. Convertido a NULL.
1891,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1892,Id_cliente,ID 1891 no existe en clients. Convertido a NULL.
1892,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1893,Id_cliente,ID 1892 no existe en clients. Convertido a NULL.
1894,Id_cliente,ID 1893 no existe en clients. Convertido a NULL.
1894,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1895,Id_cliente,ID 1894 no existe en clients. Convertido a NULL.
1895,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1896,Id_cliente,ID 1895 no existe en clients. Convertido a NULL.
1897,Id_cliente,ID 1896 no existe en clients. Convertido a NULL.
1897,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1898,Id_cliente,ID 1897 no existe en clients. Convertido a NULL.
1898,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1899,Id_cliente,ID 1898 no existe en clients. Convertido a NULL.
1899,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1900,Id_cliente,ID 1899 no existe en clients. Convertido a NULL.
1900,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1901,Id_cliente,ID 1900 no existe en clients. Convertido a NULL.
1901,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1902,Id_cliente,ID 1901 no existe en clients. Convertido a NULL.
1903,Id_cliente,ID 1902 no existe en clients. Convertido a NULL.
1903,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1904,Id_cliente,ID 1903 no existe en clients. Convertido a NULL.
1904,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1905,Id_cliente,ID 1904 no existe en clients. Convertido a NULL.
1905,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1906,Id_cliente,ID 1905 no existe en clients. Convertido a NULL.
1906,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1907,Id_cliente,ID 1906 no existe en clients. Convertido a NULL.
1907,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1908,Id_cliente,ID 1907 no existe en clients. Convertido a NULL.
1908,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1909,Id_cliente,ID 1908 no existe en clients. Convertido a NULL.
1909,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1910,Id_cliente,ID 1909 no existe en clients. Convertido a NULL.
1910,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1911,Id_cliente,ID 1910 no existe en clients. Convertido a NULL.
1911,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1912,Id_cliente,ID 1911 no existe en clients. Convertido a NULL.
1913,Id_cliente,ID 1912 no existe en clients. Convertido a NULL.
1913,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1914,Id_cliente,ID 1913 no existe en clients. Convertido a NULL.
1914,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1915,Id_cliente,ID 1914 no existe en clients. Convertido a NULL.
1915,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1916,Id_cliente,ID 1915 no existe en clients. Convertido a NULL.
1916,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1917,Id_cliente,ID 1916 no existe en clients. Convertido a NULL.
1917,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1918,Id_cliente,ID 1917 no existe en clients. Convertido a NULL.
1918,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1919,Id_cliente,ID 1918 no existe en clients. Convertido a NULL.
1919,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1920,Id_cliente,ID 1919 no existe en clients. Convertido a NULL.
1921,Id_cliente,ID 1920 no existe en clients. Convertido a NULL.
1922,Id_cliente,ID 1921 no existe en clients. Convertido a NULL.
1923,Id_cliente,ID 1922 no existe en clients. Convertido a NULL.
1924,Id_cliente,ID 1923 no existe en clients. Convertido a NULL.
1924,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1925,Id_cliente,ID 1924 no existe en clients. Convertido a NULL.
1925,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1926,Id_cliente,ID 1925 no existe en clients. Convertido a NULL.
1926,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1927,Id_cliente,ID 1926 no existe en clients. Convertido a NULL.
1927,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1928,Id_cliente,ID 1927 no existe en clients. Convertido a NULL.
1928,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1929,Id_cliente,ID 1928 no existe en clients. Convertido a NULL.
1929,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1930,Id_cliente,ID 1929 no existe en clients. Convertido a NULL.
1930,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1931,Id_cliente,ID 1930 no existe en clients. Convertido a NULL.
1931,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1932,Id_cliente,ID 1931 no existe en clients. Convertido a NULL.
1932,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1933,Id_cliente,ID 1932 no existe en clients. Convertido a NULL.
1933,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1934,Id_cliente,ID 1933 no existe en clients. Convertido a NULL.
1934,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1935,Id_cliente,ID 1934 no existe en clients. Convertido a NULL.
1935,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1936,Id_cliente,ID 1935 no existe en clients. Convertido a NULL.
1936,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1937,Id_cliente,ID 1936 no existe en clients. Convertido a NULL.
1937,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1938,Id_cliente,ID 1937 no existe en clients. Convertido a NULL.
1938,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1939,Id_cliente,ID 1938 no existe en clients. Convertido a NULL.
1939,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1940,Id_cliente,ID 1939 no existe en clients. Convertido a NULL.
1940,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1941,Id_cliente,ID 1940 no existe en clients. Convertido a NULL.
1941,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1942,Id_cliente,ID 1941 no existe en clients. Convertido a NULL.
1942,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1943,Id_cliente,ID 1942 no existe en clients. Convertido a NULL.
1943,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1944,Id_cliente,ID 1943 no existe en clients. Convertido a NULL.
1944,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1945,Id_cliente,ID 1944 no existe en clients. Convertido a NULL.
1945,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1946,Id_cliente,ID 1945 no existe en clients. Convertido a NULL.
1946,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1947,Id_cliente,ID 1946 no existe en clients. Convertido a NULL.
1947,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1948,Id_cliente,ID 1947 no existe en clients. Convertido a NULL.
1948,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1949,Id_cliente,ID 1948 no existe en clients. Convertido a NULL.
1949,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1950,Id_cliente,ID 1949 no existe en clients. Convertido a NULL.
1950,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1951,Id_cliente,ID 1950 no existe en clients. Convertido a NULL.
1951,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1952,Id_cliente,ID 1951 no existe en clients. Convertido a NULL.
1952,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1953,Id_cliente,ID 1952 no existe en clients. Convertido a NULL.
1953,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1954,Id_cliente,ID 1953 no existe en clients. Convertido a NULL.
1954,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1955,Id_cliente,ID 1954 no existe en clients. Convertido a NULL.
1956,Id_cliente,ID 1955 no existe en clients. Convertido a NULL.
1956,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1957,Id_cliente,ID 1956 no existe en clients. Convertido a NULL.
1957,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1958,Id_cliente,ID 1957 no existe en clients. Convertido a NULL.
1958,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1959,Id_cliente,ID 1958 no existe en clients. Convertido a NULL.
1959,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1960,Id_cliente,ID 1959 no existe en clients. Convertido a NULL.
1960,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1961,Id_cliente,ID 1960 no existe en clients. Convertido a NULL.
1961,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1962,Id_cliente,ID 1961 no existe en clients. Convertido a NULL.
1962,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1963,Id_cliente,ID 1962 no existe en clients. Convertido a NULL.
1963,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1964,Id_cliente,ID 1963 no existe en clients. Convertido a NULL.
1964,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1965,Id_cliente,ID 1964 no existe en clients. Convertido a NULL.
1965,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1966,Id_cliente,ID 1965 no existe en clients. Convertido a NULL.
1967,Id_cliente,ID 1966 no existe en clients. Convertido a NULL.
1967,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1968,Id_cliente,ID 1967 no existe en clients. Convertido a NULL.
1968,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1969,Id_cliente,ID 1968 no existe en clients. Convertido a NULL.
1970,Id_cliente,ID 1969 no existe en clients. Convertido a NULL.
1971,Id_cliente,ID 1970 no existe en clients. Convertido a NULL.
1971,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1972,Id_cliente,ID 1971 no existe en clients. Convertido a NULL.
1972,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1973,Id_cliente,ID 1972 no existe en clients. Convertido a NULL.
1973,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1974,Id_cliente,ID 1973 no existe en clients. Convertido a NULL.
1974,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1975,Id_cliente,ID 1974 no existe en clients. Convertido a NULL.
1975,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1976,Id_cliente,ID 1975 no existe en clients. Convertido a NULL.
1977,Id_cliente,ID 1976 no existe en clients. Convertido a NULL.
1977,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1978,Id_cliente,ID 1977 no existe en clients. Convertido a NULL.
1978,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1979,Id_cliente,ID 1978 no existe en clients. Convertido a NULL.
1979,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1980,Id_cliente,ID 1979 no existe en clients. Convertido a NULL.
1980,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1981,Id_cliente,ID 1980 no existe en clients. Convertido a NULL.
1981,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1982,Id_cliente,ID 1981 no existe en clients. Convertido a NULL.
1982,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1983,Id_cliente,ID 1982 no existe en clients. Convertido a NULL.
1983,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1984,Id_cliente,ID 1983 no existe en clients. Convertido a NULL.
1985,Id_cliente,ID 1984 no existe en clients. Convertido a NULL.
1985,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1986,Id_cliente,ID 1985 no existe en clients. Convertido a NULL.
1986,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1987,Id_cliente,ID 1986 no existe en clients. Convertido a NULL.
1987,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1988,Id_cliente,ID 1987 no existe en clients. Convertido a NULL.
1988,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1989,Id_cliente,ID 1988 no existe en clients. Convertido a NULL.
1989,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1990,Id_cliente,ID 1989 no existe en clients. Convertido a NULL.
1990,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1991,Id_cliente,ID 1990 no existe en clients. Convertido a NULL.
1991,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1992,Id_cliente,ID 1991 no existe en clients. Convertido a NULL.
1992,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1993,Id_cliente,ID 1992 no existe en clients. Convertido a NULL.
1993,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1994,Id_cliente,ID 1993 no existe en clients. Convertido a NULL.
1994,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1995,Id_cliente,ID 1994 no existe en clients. Convertido a NULL.
1995,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1996,Id_cliente,ID 1995 no existe en clients. Convertido a NULL.
1996,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1997,Id_cliente,ID 1996 no existe en clients. Convertido a NULL.
1997,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1998,Id_cliente,ID 1997 no existe en clients. Convertido a NULL.
1998,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1999,Id_cliente,ID 1998 no existe en clients. Convertido a NULL.
1999,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2000,Id_cliente,ID 1999 no existe en clients. Convertido a NULL.
2000,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2001,Id_cliente,ID 2000 no existe en clients. Convertido a NULL.
2001,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2002,Id_cliente,ID 2001 no existe en clients. Convertido a NULL.
2002,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2003,Id_cliente,ID 2002 no existe en clients. Convertido a NULL.
2004,Id_cliente,ID 2003 no existe en clients. Convertido a NULL.
2004,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2005,Id_cliente,ID 2004 no existe en clients. Convertido a NULL.
2005,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2006,Id_cliente,ID 2005 no existe en clients. Convertido a NULL.
2006,linea_id,ID 8 no existe en lineas. Convertido a NULL.
2007,Id_cliente,ID 2006 no existe en clients. Convertido a NULL.
2007,linea_id,ID 8 no existe en lineas. Convertido a NULL.
2008,Id_cliente,ID 2007 no existe en clients. Convertido a NULL.
2008,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2009,Id_cliente,ID 2008 no existe en clients. Convertido a NULL.
2010,Id_cliente,ID 2009 no existe en clients. Convertido a NULL.
2010,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2011,Id_cliente,ID 2010 no existe en clients. Convertido a NULL.
2011,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2012,Id_cliente,ID 2011 no existe en clients. Convertido a NULL.
2012,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2013,Id_cliente,ID 2012 no existe en clients. Convertido a NULL.
2013,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2014,Id_cliente,ID 2013 no existe en clients. Convertido a NULL.
2014,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2015,Id_cliente,ID 2014 no existe en clients. Convertido a NULL.
2015,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2016,Id_cliente,ID 2015 no existe en clients. Convertido a NULL.
2016,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2017,Id_cliente,ID 2016 no existe en clients. Convertido a NULL.
2017,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2018,Id_cliente,ID 2017 no existe en clients. Convertido a NULL.
2018,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2019,Id_cliente,ID 2018 no existe en clients. Convertido a NULL.
2019,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2020,Id_cliente,ID 2019 no existe en clients. Convertido a NULL.
2020,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2021,Id_cliente,ID 2020 no existe en clients. Convertido a NULL.
2021,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2022,Id_cliente,ID 2021 no existe en clients. Convertido a NULL.
2022,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2023,Id_cliente,ID 2022 no existe en clients. Convertido a NULL.
2023,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2024,Id_cliente,ID 2023 no existe en clients. Convertido a NULL.
2024,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2025,Id_cliente,ID 2024 no existe en clients. Convertido a NULL.
2025,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2026,Id_cliente,ID 2025 no existe en clients. Convertido a NULL.
2026,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2027,Id_cliente,ID 2026 no existe en clients. Convertido a NULL.
2027,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2028,Id_cliente,ID 2027 no existe en clients. Convertido a NULL.
2028,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2029,Id_cliente,ID 2028 no existe en clients. Convertido a NULL.
2029,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2030,Id_cliente,ID 2029 no existe en clients. Convertido a NULL.
2030,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2031,Id_cliente,ID 2030 no existe en clients. Convertido a NULL.
2031,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2032,Id_cliente,ID 2031 no existe en clients. Convertido a NULL.
2032,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2033,Id_cliente,ID 2032 no existe en clients. Convertido a NULL.
2033,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2034,Id_cliente,ID 2033 no existe en clients. Convertido a NULL.
2034,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2035,Id_cliente,ID 2034 no existe en clients. Convertido a NULL.
2035,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2036,Id_cliente,ID 2035 no existe en clients. Convertido a NULL.
2036,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2037,Id_cliente,ID 2036 no existe en clients. Convertido a NULL.
2037,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2038,Id_cliente,ID 2037 no existe en clients. Convertido a NULL.
2038,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2039,Id_cliente,ID 2038 no existe en clients. Convertido a NULL.
2039,linea_id,ID 3 no existe en lineas. Convertido a NULL.
2040,Id_cliente,ID 2039 no existe en clients. Convertido a NULL.
2041,Id_cliente,ID 2040 no existe en clients. Convertido a NULL.
2041,linea_id,ID 3 no existe en lineas. Convertido a NULL.
